anio;mes_num;mes;actividad_productiva;categoria_item;item;ingreso_tn;utilizacion_tn;produccion_tn;venta_tn;unidad_medida;fuente_archivo
2025;1;Enero;ACEITE ESENCIAL DE LIMÓN;materia_prima;Limón;5,806.850;2,752.234;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;ACEITE ESENCIAL DE LIMÓN;producto;Aceite Esencial de Limón;;;18.272;3.000;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;ACEITE ESENCIAL DE LIMÓN;producto;Cáscara de Limón;;;302.350;305.790;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;LECHES Y MEZCLAS LACTEAS;producto;Condensada;;;1,046.071;1,017.913;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;LECHES Y MEZCLAS LACTEAS;producto;Evaporadas;;;31,563.186;27,665.081;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;LECHES Y MEZCLAS LACTEAS;producto;Leche evaporada*;;;1,219.371;2,355.771;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;LECHES Y MEZCLAS LACTEAS;producto;Mezclas lácteas*;;;30,343.815;25,309.310;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;LECHES Y MEZCLAS LACTEAS;producto;Pasteurizada;;;14,022.756;14,022.756;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Girasol;557.800;557.800;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Palma;23,944.000;25,253.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Palmiste;63.000;63.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Soya;16,436.000;12,497.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de algodón;29.000;29.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Fruto de palma;33,344.000;28,192.030;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Maiz Amarillo Duro;4,000.000;3,800.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Refinado de Soya;0.000;0.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;refinado de Palma;60.000;60.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;producto;Aceite Vegetal;;;20,152.632;20,249.346;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;producto;Manteca Vegetal;;;8,531.255;6,512.107;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ACEITES Y GRASAS;producto;Margarina;;;1,451.000;1,213.000;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Carbonato de calcio;4,736.153;4,380.211;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Grasas de pescado;3,436.104;4,037.563;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Harina de Pescado;1,027.783;2,422.144;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Maiz amarillo Duro;221,208.838;225,035.565;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Melaza;229.050;257.165;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Otros;23,141.981;25,803.592;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Polvillo de arroz;5,022.174;4,052.761;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Soya en grano;4,090.670;6,612.631;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Sub producto de trigo;9,974.795;13,389.175;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Torta de algodón;36.700;75.650;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Torta de soya;91,476.638;93,251.895;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para aves carne;;;223,276.086;223,334.396;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para aves postura/reproductora;;;71,549.984;71,622.632;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para pavos y patos;;;5,005.850;4,930.693;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para porcinos;;;23,816.843;23,971.853;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para vacunos;;;8,459.165;8,611.525;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Otros animales 1/;;;29,661.150;30,152.402;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Avena;527.612;4,652.920;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Azúcar;1.318;1.036;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Cebada;0.920;0.900;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Kiwicha;34.963;33.785;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Leche en Polvo;2.862;2.486;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Maca;2.534;0.914;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Quinua;19.983;12.096;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Soya;1.145;0.685;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;materia_prima;Trigo;0.180;0.180;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;producto;Avena;;;2,379.090;2,055.020;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE AVENA;producto;Enriquecido de cereales;;;516.735;410.520;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE AZUCAR;materia_prima;Caña de Azúcar;755,602.441;863,449.610;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE AZUCAR;producto;Azúcar;;;73,662.720;73,662.720;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Cremas;;;824.774;824.774;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Manjar blanco;;;572.148;572.148;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Mantequilla;;;501.501;501.501;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Queso Mantecoso;;;27.390;27.390;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Quesos Frescos;;;469.703;469.703;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Quesos Madurados;;;1,027.288;1,018.280;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Yogurt;;;11,029.400;10,934.111;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Grasa anhidra de leche (GAL);181.440;542.874;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche en polvo descremada (LPD);1,673.749;1,454.986;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche en polvo entera (LEP);1,658.164;2,691.555;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche fresca;64,910.354;63,204.925;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Carne Industrial;829.503;963.838;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Carne de Cerdo;2,088.385;1,801.813;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Carne de ave;713.910;855.483;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Maizena;233.288;236.838;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Otros;146.237;152.972;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Sal;54.805;60.314;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Ahumado;;;238.715;215.303;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Carne preparada-cocidos especiales;;;229.829;244.382;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Chicharrón de Prensa;;;54.787;104.124;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Chorizo;;;759.312;705.823;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Hamburguesa;;;789.948;839.437;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Hot Dog y/o Salchicha;;;2,780.283;2,680.991;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Jamonada;;;953.035;986.314;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Jamón;;;948.078;891.169;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Mortadela;;;115.636;112.574;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Otros;;;224.078;198.124;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Pastel;;;3.482;3.880;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Paté;;;79.968;68.771;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Queso de Chancho;;;3.661;4.551;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Salame;;;7.240;6.547;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE FIDEO;materia_prima;Harina de Trigo;40,664.511;40,027.925;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE FIDEO;producto;Fideo corriente a granel;;;1,490.640;1,595.175;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE FIDEO;producto;Fideo envasado;;;38,024.638;35,673.235;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE HARINA DE TRIGO;materia_prima;Trigo entero;187,916.809;182,630.223;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE HARINA DE TRIGO;producto;Harina de Trigo;;;141,516.433;138,278.482;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE HARINA DE TRIGO;producto;Sub producto de trigo;;;29,944.636;28,377.336;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE HARINA DE TRIGO;producto;Sémola;;;570.980;512.282;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DE MALTA;materia_prima;Cebada;10,332.030;10,069.250;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DE MALTA;producto;Malta de cebada;;;10,671.900;10,462.267;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;materia_prima;Cacao Grano;8,020.148;6,422.241;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;materia_prima;Cocoa;5.230;5.980;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;materia_prima;Licor de Cacao;8.650;9.560;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;materia_prima;Manteca de Cacao;1.200;1.329;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;materia_prima;Torta de Cacao;2.520;2.527;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;producto;Cacao Grano;;;1,597.666;1,292.436;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;producto;Chocolate y cobertura;;;5.575;4.220;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;producto;Cocoa;;;464.000;150.000;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;producto;Licor de cacao;;;878.768;953.506;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;producto;Manteca de cacao;;;1,663.289;2,061.292;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;producto;Polvo de Cacao;;;924.786;440.019;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL CACAO;producto;Torta de cacao;;;1,285.035;1,761.065;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL ESPARRAGO;materia_prima;Espárrago Fresco;6,067.197;5,669.947;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;1;Enero;PROCESAMIENTO DEL ESPARRAGO;producto;Congelado;;;207.935;195.887;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL ESPARRAGO;producto;Conserva;;;739.117;1,161.073;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;1;Enero;PROCESAMIENTO DEL ESPARRAGO;producto;Fresco;;;2,998.106;2,967.852;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;ACEITE ESENCIAL DE LIMÓN;materia_prima;Limón;3,157.650;3,157.650;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;2;Febrero;ACEITE ESENCIAL DE LIMÓN;producto;Aceite Esencial de Limón;;;15.447;4.000;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;ACEITE ESENCIAL DE LIMÓN;producto;Cáscara de Limón;;;237.800;242.620;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;LECHES Y MEZCLAS LACTEAS;producto;Condensada;;;1,554.668;1,501.681;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;LECHES Y MEZCLAS LACTEAS;producto;Evaporadas;;;27,999.532;25,474.131;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;LECHES Y MEZCLAS LACTEAS;producto;Leche evaporada*;;;3,043.520;2,873.267;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;LECHES Y MEZCLAS LACTEAS;producto;Mezclas lácteas*;;;24,956.012;22,600.864;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;LECHES Y MEZCLAS LACTEAS;producto;Pasteurizada;;;12,965.881;12,941.492;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;2;Febrero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Girasol;4,588.311;1,934.699;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;2;Febrero;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Palma;18,900.000;18,717.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
